Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	DeltaLossPi	LossV	DeltaLossV	EvalWin	EvalScore	Entropy	KL	ClipFrac	StopIter	Time
225	0.0	10.0	10.0	-10.0	229.85715	-0.017734056	2.0627673	12.916011	-11.709576	904000	-0.02435045	-0.0028545533	16.896921	-0.001074473	0.39859438	0.6385543	0.24350445	-0.00013507351	0.01284415	79.0	5531.963729858398
226	0.0	10.0	10.0	-10.0	250.6923	-0.01415614	2.0171678	12.138305	-11.723162	908000	-0.024216058	-0.0028833041	16.87227	-0.0020271938	0.39859438	0.6385543	0.24216063	2.3847422e-05	0.013184992	79.0	5547.141405820847
227	0.0	10.0	10.0	-10.0	300.2	-0.0017343679	1.768239	11.097175	-11.685877	912000	-0.024049835	-0.0028651503	16.845552	-0.0017414093	0.39859438	0.6385543	0.24049835	-0.00014012856	0.013012464	79.0	5563.317309617996
228	0.0	10.0	10.0	-10.0	222.84616	-0.013561204	1.8895261	11.572978	-12.119868	916000	-0.023915919	-0.002853052	16.828896	-0.0015888214	0.39859438	0.6385543	0.23915918	0.00024016039	0.012820135	79.0	5578.567373991013
229	0.0	9.42809	10.0	-10.0	273.8889	-0.015579993	1.5164409	10.879907	-11.696368	920000	-0.023782248	-0.002852531	16.782587	-0.0003153483	0.39859438	0.6385543	0.23782246	9.228859e-05	0.012849807	79.0	5593.8138654232025
230	0.0	9.42809	10.0	-10.0	317.1111	0.013805706	1.7175727	11.289453	-11.413932	924000	-0.02366001	-0.0028881207	16.74882	-0.0027850468	0.38654622	0.6345381	0.23660018	-6.3739186e-05	0.013068805	79.0	5804.7860860824585
231	0.0	10.0	10.0	-10.0	295.77777	-0.017819531	1.5911236	11.37366	-12.166775	928000	-0.023540823	-0.0028579708	16.714128	-0.0015192032	0.38654622	0.6345381	0.23540814	0.00020547071	0.013038901	79.0	5820.55233669281
232	0.0	10.0	10.0	-10.0	212.57143	-0.0024129928	2.1485007	11.97739	-13.496367	932000	-0.023419647	-0.002861547	16.70195	-0.0014937719	0.38654622	0.6345381	0.2341965	0.0003993905	0.012903999	79.0	5835.803329229355
233	0.0	10.0	10.0	-10.0	279.0909	-0.0025471156	1.6252472	10.892179	-10.979349	936000	-0.023278564	-0.0028583512	16.67896	-0.0014047623	0.38654622	0.6345381	0.23278563	-7.1209775e-05	0.0129648885	79.0	5851.565014362335
234	0.0	10.0	10.0	-10.0	289.72726	0.0061098705	1.9259686	11.809597	-11.743404	940000	-0.02315765	-0.002862206	16.650425	-0.0016425451	0.38654622	0.6345381	0.23157655	0.00022933917	0.013093946	79.0	5867.127547264099
235	0.0	10.0	10.0	-10.0	327.875	-0.012326878	1.5250415	12.170923	-11.793871	944000	-0.023031635	-0.00288119	16.614553	-0.0015687943	0.38654622	0.6345381	0.23031642	5.799752e-05	0.013484883	79.0	5883.318295240402
236	0.0	10.0	10.0	-10.0	239.83333	-0.004429921	1.768417	13.29781	-14.588781	948000	-0.02286913	-0.0028713355	16.59133	-0.00020917256	0.38654622	0.6345381	0.22869124	0.00015746316	0.0131597845	79.0	5899.2362542152405
237	0.0	10.0	10.0	-10.0	272.8	0.016288219	1.571429	12.452513	-13.014915	952000	-0.022727886	-0.0028904586	16.562113	-0.002860387	0.38654622	0.6345381	0.22727883	0.0001230329	0.013443065	79.0	5915.0721180438995
238	0.0	10.0	10.0	-10.0	225.66667	-0.007855907	2.015716	11.559797	-11.877318	956000	-0.02262427	-0.0028647908	16.528835	-0.0014772415	0.38654622	0.6345381	0.2262427	0.00012718874	0.013245986	79.0	5931.158782243729
239	0.0	10.0	10.0	-10.0	262.0	-1.6840371e-05	1.8748007	11.355868	-13.070037	960000	-0.02249452	-0.002867821	16.497503	-0.0015331904	0.38654622	0.6345381	0.22494523	-0.00038546065	0.013332081	79.0	5947.34147310257
240	0.0	10.0	10.0	-10.0	242.0	-0.00040941572	1.7731936	13.417396	-13.30809	964000	-0.02236244	-0.0028614684	16.477673	-0.0015672048	0.34236947	0.61445785	0.22362436	0.00011485266	0.013222766	79.0	6170.028607368469
241	0.0	10.0	10.0	-10.0	173.3	0.0019809129	2.192071	11.9549465	-11.95691	968000	-0.022242015	-0.0028636607	16.474058	-0.0011622111	0.34236947	0.61445785	0.22242014	0.00034521343	0.013322723	79.0	6186.613643169403
242	0.0	10.0	10.0	-10.0	227.16667	-0.0115077095	1.917291	10.712442	-12.491506	972000	-0.022116868	-0.0029035294	16.453238	-0.0019381841	0.34236947	0.61445785	0.22116871	0.00015077401	0.014268383	79.0	6203.189159154892
243	0.0	10.0	10.0	-10.0	196.1	-0.002561836	1.8086541	12.56874	-11.910416	976000	-0.02195116	-0.002867679	16.415215	-0.0014282862	0.34236947	0.61445785	0.2195117	0.00017475207	0.013327365	79.0	6219.350684642792
244	0.0	9.486833	10.0	-10.0	299.2	-0.0027096267	1.5387133	11.127793	-12.495203	980000	-0.021837635	-0.0028611738	16.38193	-0.0016387304	0.34236947	0.61445785	0.21837623	-2.0409547e-05	0.01325407	79.0	6235.982145547867
245	0.0	10.0	10.0	-10.0	342.1	-0.015041498	1.9638963	12.341118	-13.06752	984000	-0.021760395	-0.0028657245	16.356247	0.0013114611	0.34236947	0.61445785	0.21760398	0.00035221138	0.013222064	79.0	6252.32365322113
246	0.0	10.0	10.0	-10.0	221.81818	0.007090904	1.9076374	11.968308	-11.120298	988000	-0.02162358	-0.0029824125	16.337675	-0.002281348	0.34236947	0.61445785	0.21623583	0.00039399325	0.0154131865	79.0	6268.438729524612
247	0.0	10.0	10.0	-10.0	336.0	-0.042085025	1.6847891	12.3357525	-12.1557665	992000	-0.02150357	-0.0029006593	16.309568	-0.0023282368	0.34236947	0.61445785	0.21503568	0.00054555293	0.014107353	79.0	6285.173460960388
248	0.0	10.0	10.0	-10.0	205.26666	0.026831152	1.8656769	11.956273	-11.793422	996000	-0.021513408	-0.0028910376	16.298254	-0.0016465187	0.34236947	0.61445785	0.2151341	6.659455e-05	0.013823059	79.0	6301.3531131744385
249	0.0	9.636241	10.0	-10.0	252.92857	0.020860834	2.0742328	12.214073	-13.457798	1000000	-0.021380125	-0.002872116	16.27974	-0.0022439957	0.34236947	0.61445785	0.21380122	0.0001897211	0.013514514	79.0	6317.847496032715
250	0.0	10.0	10.0	-10.0	231.76923	0.0077009792	2.0630448	12.020621	-11.873317	1004000	-0.021347001	-0.0028747907	16.258354	-0.0018116633	0.3624498	0.6154618	0.21346997	-2.061372e-05	0.013657083	79.0	6533.375182628632
251	0.0	10.0	10.0	-10.0	340.55554	-0.016845653	1.773473	11.797398	-11.577456	1008000	-0.021197574	-0.0028730382	16.229408	-0.0017194748	0.3624498	0.6154618	0.21197568	0.0007063411	0.01384718	79.0	6550.1926646232605
252	0.0	9.258201	10.0	-10.0	405.2857	-0.0067439233	1.3063766	11.194264	-12.130318	1012000	-0.021074912	-0.0028490482	16.190592	-0.0015996298	0.3624498	0.6154618	0.21074907	8.87062e-05	0.012966524	79.0	6566.781605243683
253	0.0	10.0	10.0	-10.0	340.375	-0.008117561	1.5633923	12.240876	-12.06003	1016000	-0.020965002	-0.0028636942	16.158197	-0.0015487671	0.3624498	0.6154618	0.20965011	0.00020553292	0.013481493	79.0	6583.5793261528015
254	0.0	9.486833	10.0	-10.0	272.6	-0.018581416	1.5681157	12.15543	-12.140764	1020000	-0.020835103	-0.002862689	16.12533	-0.00034999847	0.3624498	0.6154618	0.20835108	0.00025729355	0.013469352	79.0	6600.10692358017
255	0.0	10.0	10.0	-10.0	171.46666	-0.030262604	2.095232	12.220798	-12.803351	1024000	-0.020713948	-0.002853982	16.11283	-0.0027370453	0.3624498	0.6154618	0.20713954	-6.288733e-05	0.013378125	79.0	6617.077512979507
256	0.0	10.0	10.0	-10.0	242.91667	0.0019097176	1.7830446	11.405978	-12.662692	1028000	-0.020699792	-0.0028581985	16.09402	-0.0015942255	0.3624498	0.6154618	0.20699792	0.00024039247	0.01331195	79.0	6633.5338571071625
257	0.0	10.0	10.0	-10.0	363.875	-0.008826254	1.6088113	12.129525	-12.08518	1032000	-0.02056767	-0.0028507963	16.065653	-0.0016086897	0.3624498	0.6154618	0.20567675	0.00029693285	0.013333586	79.0	6650.497638940811
258	0.0	8.819171	10.0	-10.0	349.55554	-0.025637472	1.7122226	11.618764	-11.351842	1036000	-0.020445922	-0.0028515381	16.027063	-0.0015961329	0.3624498	0.6154618	0.2044593	0.0001119967	0.013473417	79.0	6667.335130214691
259	0.0	10.0	10.0	-10.0	222.75	-0.019103225	2.158434	12.07725	-13.085971	1040000	-0.0203321	-0.00285314	16.009357	-0.0016191801	0.3624498	0.6154618	0.20332102	2.3773813e-05	0.013259895	79.0	6684.317952156067
260	0.0	10.0	10.0	-10.0	226.16667	-0.0036102624	1.911192	12.514052	-12.7183275	1044000	-0.0202154	-0.002851637	15.984073	-0.0016001066	0.35943773	0.622992	0.20215388	0.00018155844	0.013259907	79.0	6902.301030874252
261	0.0	9.534626	10.0	-10.0	228.72728	0.0051960023	1.900988	11.4743185	-12.105201	1048000	-0.020101925	-0.002842596	15.956897	-0.001425902	0.35943773	0.622992	0.20101924	9.60943e-05	0.01310232	79.0	6919.243680238724
262	0.0	9.42809	10.0	-10.0	337.44446	-0.020845776	1.5750178	12.248048	-13.216295	1052000	-0.020002067	-0.0028379352	15.926212	-0.0018571218	0.35943773	0.622992	0.2000206	5.4044474e-05	0.013071056	79.0	6936.1619210243225
263	0.0	10.0	10.0	-10.0	259.33334	-0.012487305	1.8793536	12.4111185	-11.864803	1056000	-0.019961791	-0.0028485889	15.89358	-0.0016361872	0.35943773	0.622992	0.19961788	0.00029693914	0.013023441	79.0	6954.076770067215
264	0.0	10.0	10.0	-10.0	258.18182	-0.0043879915	1.5731325	11.509374	-14.3203945	1060000	-0.019845666	-0.002844643	15.872083	-0.0014106432	0.35943773	0.622992	0.19845672	0.00012455863	0.013120196	79.0	6971.7186641693115
265	0.0	10.0	10.0	-10.0	257.45456	0.004504997	1.4986898	11.637208	-11.529467	1064000	-0.019736156	-0.0028851302	15.8511505	-0.0019626617	0.35943773	0.622992	0.19736151	0.00047061258	0.01412879	79.0	6989.581971883774
266	0.0	10.0	10.0	-10.0	263.63635	-0.008689346	1.7932074	12.537172	-13.75719	1068000	-0.019618412	-0.0028440238	15.835808	-0.0017029444	0.35943773	0.622992	0.19618416	0.00020860613	0.013482583	79.0	7007.042316436768
267	0.0	10.0	10.0	-10.0	233.6	-0.0023377575	2.0801883	11.535637	-12.05621	1072000	-0.019521007	-0.0028427897	15.826587	-0.0005771319	0.35943773	0.622992	0.19520997	0.00021338886	0.013229181	79.0	7025.3132066726685
268	0.0	10.0	10.0	-10.0	276.4	0.014854683	1.9334784	12.576885	-12.380186	1076000	-0.01942641	-0.0028814084	15.80042	-0.0028020542	0.35943773	0.622992	0.19426417	9.4530405e-05	0.014085182	79.0	7042.964163541794
269	0.0	10.0	10.0	-10.0	213.73334	-0.0134689845	1.9504523	11.416755	-12.016456	1080000	-0.019313164	-0.0028267556	15.792346	-0.0017703375	0.35943773	0.622992	0.1931317	0.00014399241	0.01307882	79.0	7061.09256529808
270	0.0	10.0	10.0	-10.0	232.63637	-0.0093613	1.7002889	12.167408	-13.342375	1084000	-0.019240182	-0.002822763	15.774587	-0.0018175443	0.35843372	0.6149599	0.19240187	0.00022039351	0.012765995	79.0	7285.925188541412
271	0.0	10.0	10.0	-10.0	240.54546	-0.011528369	1.5467502	12.031652	-12.31046	1088000	-0.019184785	-0.0028139337	15.756673	-0.0019017855	0.35843372	0.6149599	0.1918478	0.00015398914	0.012972991	79.0	7304.143238067627
272	0.0	10.0	10.0	-10.0	257.9091	-0.011921542	1.9018172	13.475284	-12.096249	1092000	-0.019110085	-0.0028145004	15.737645	-0.0014853477	0.35843372	0.6149599	0.1911009	6.5393666e-05	0.012943346	79.0	7322.573216199875
273	0.0	10.0	10.0	-10.0	205.76923	-0.03490881	1.9950408	11.929219	-11.5151825	1096000	-0.019035792	-0.0028022164	15.718993	-0.0023741722	0.35843372	0.6149599	0.19035792	9.421419e-05	0.012784225	79.0	7341.298165798187
274	0.0	9.607689	10.0	-10.0	245.76923	-0.0005107403	1.8397856	12.251547	-12.525978	1100000	-0.018953582	-0.002806077	15.697441	-0.0020724933	0.35843372	0.6149599	0.18953578	0.00032374493	0.012971607	79.0	7359.571905612946
275	0.0	10.0	10.0	-10.0	270.0	-0.014331097	1.754179	12.650529	-11.483398	1104000	-0.01887151	-0.002808512	15.679508	-0.0019548733	0.35843372	0.6149599	0.18871509	0.00022641981	0.012822151	79.0	7378.489508867264
276	0.0	9.42809	10.0	-10.0	289.22223	-0.02500382	1.5708697	12.917836	-12.080417	1108000	-0.018777924	-0.0028115949	15.64629	-0.001888752	0.35843372	0.6149599	0.18777919	0.00016308842	0.0128341345	79.0	7397.346367120743
277	0.0	10.0	10.0	-10.0	250.7	-0.003968325	1.6812289	13.334724	-12.949686	1112000	-0.018678255	-0.0028014814	15.627747	-0.0018866857	0.35843372	0.6149599	0.18678255	0.00021469414	0.013125535	79.0	7415.986120700836
278	0.0	9.354143	10.0	-10.0	336.5	-0.002128625	1.396909	11.588672	-11.402365	1116000	-0.018598355	-0.0027947286	15.598758	-0.00177145	0.35843372	0.6149599	0.18598354	0.000112467096	0.012804023	79.0	7434.516903877258
279	0.0	10.0	10.0	-10.0	267.66666	-0.0069328803	1.7424333	11.9654455	-11.825141	1120000	-0.018509455	-0.002770816	15.585116	-0.0018262863	0.35843372	0.6149599	0.18509443	-0.00012564007	0.01273461	79.0	7453.407585859299
280	0.0	10.0	10.0	-10.0	267.0	-0.023852028	1.7284579	11.722729	-12.045853	1124000	-0.018429063	-0.002769176	15.557228	-0.0017054876	0.36345384	0.62249	0.18429053	0.0002662772	0.012962249	79.0	7685.717923641205
281	0.0	10.0	10.0	-10.0	261.5	-0.005421227	1.7611881	11.596488	-13.507357	1128000	-0.018329721	-0.002755305	15.54657	-0.0017105738	0.36345384	0.62249	0.18329714	0.00014976347	0.012714843	79.0	7704.548979043961
282	0.0	10.0	10.0	-10.0	245.16667	-0.0072612716	1.9431498	12.045818	-11.741488	1132000	-0.018247735	-0.0027633656	15.528374	-0.0016091665	0.36345384	0.62249	0.18247731	5.8005553e-05	0.013035121	79.0	7722.914140224457
283	0.0	10.0	10.0	-10.0	289.18182	-0.010584129	1.6456962	11.744073	-12.304935	1136000	-0.018151864	-0.0027482293	15.515873	0.0024747849	0.36345384	0.62249	0.1815186	-0.00011395392	0.012648213	79.0	7742.594256639481
284	0.0	10.0	10.0	-10.0	278.2	-0.06752651	1.6530559	11.445867	-14.292003	1140000	-0.018071504	-0.002800219	15.500009	-0.0057873726	0.36345384	0.62249	0.18071513	1.58865e-05	0.013261507	79.0	7761.578304767609
285	0.0	10.0	10.0	-10.0	310.9	-0.013560758	1.5591526	12.187324	-12.264386	1144000	-0.01807837	-0.0027559346	15.473643	-0.0015616417	0.36345384	0.62249	0.18078376	0.00030995565	0.0129487	79.0	7780.185612201691
286	0.0	10.0	10.0	-10.0	205.92308	-0.017199099	1.9532758	12.801884	-11.797747	1148000	-0.017967222	-0.0027509176	15.457031	-0.0014737447	0.36345384	0.62249	0.17967217	5.2693384e-05	0.01269039	79.0	7799.289168834686
287	0.0	9.607689	10.0	-10.0	241.3077	-0.00310503	1.7972704	11.919846	-13.432534	1152000	-0.017868845	-0.0027691966	15.446037	-0.0016002655	0.36345384	0.62249	0.17868833	-5.4350044e-06	0.013127711	79.0	7819.009549379349
288	0.0	9.574271	10.0	-10.0	233.33333	-0.025139872	1.7197573	11.842206	-11.890457	1156000	-0.017765507	-0.002766732	15.426395	-0.0013279915	0.36345384	0.62249	0.17765506	0.00017446668	0.013197453	79.0	7837.74050617218
289	0.0	10.0	10.0	-10.0	217.58333	0.0030231224	1.7825292	11.820416	-12.480929	1160000	-0.01765915	-0.0027463296	15.411687	0.0007092158	0.36345384	0.62249	0.1765915	7.645813e-05	0.012512081	79.0	7857.388372659683
290	0.0	10.0	10.0	-10.0	223.42857	-0.046285976	1.8743284	12.943927	-12.579764	1164000	-0.017611446	-0.0027340043	15.407402	-0.003086726	0.3554217	0.6204819	0.17611438	0.00022338222	0.012669886	79.0	8086.768890142441
291	0.0	10.0	10.0	-10.0	266.0	-0.002319174	2.1369085	14.09919	-14.678682	1168000	-0.017526902	-0.0027971936	15.387668	0.0005052884	0.3554217	0.6204819	0.17526902	0.00067868084	0.013697345	79.0	8106.540763616562
292	0.0	10.0	10.0	-10.0	215.14285	0.046298373	1.8887424	12.4424515	-12.326225	1172000	-0.01743924	-0.0028223617	15.382736	-0.0041767755	0.3554217	0.6204819	0.17439242	8.055131e-05	0.014627683	79.0	8126.514274835587
293	0.0	10.0	10.0	-10.0	307.2	-0.021803461	1.5185357	12.590186	-13.11116	1176000	-0.017331008	-0.002770499	15.359322	-0.0015249252	0.3554217	0.6204819	0.17331004	2.7373499e-05	0.013513513	79.0	8146.4383063316345
294	0.0	10.0	10.0	-10.0	273.85715	-0.015011629	1.657622	11.857702	-12.495702	1180000	-0.017227862	-0.002751541	15.332421	0.00012000402	0.3554217	0.6204819	0.1722786	0.00043888218	0.013429531	79.0	8166.737712621689
295	0.0	10.0	10.0	-10.0	258.54544	0.0093019195	1.653446	11.713774	-12.629225	1184000	-0.017142357	-0.0026880212	15.316806	-0.0029037793	0.3554217	0.6204819	0.17142363	0.00030224034	0.0127281	79.0	8186.371425151825
296	0.0	10.0	10.0	-10.0	266.58334	-0.012830283	1.7476138	13.755247	-12.607694	1188000	-0.017122058	-0.0026018505	15.295392	-0.0013456345	0.3554217	0.6204819	0.1712206	0.00023440627	0.012496504	79.0	8205.69693517685
297	0.0	10.0	10.0	-10.0	325.25	0.008167267	1.518678	13.005614	-11.185953	1192000	-0.017019542	-0.0026060622	15.272952	-0.0012559891	0.3554217	0.6204819	0.1701955	0.00028357474	0.012581793	79.0	8225.349661827087
298	0.0	9.534626	10.0	-10.0	280.0909	0.006673789	1.6500794	12.149749	-12.148629	1196000	-0.01692061	-0.0026146832	15.253804	-0.0013333956	0.3554217	0.6204819	0.16920602	0.00026942595	0.012594953	79.0	8244.839201927185
299	0.0	9.354143	10.0	-10.0	365.25	0.011237373	1.6722842	13.304052	-12.658411	1200000	-0.01682227	-0.0026292724	15.227577	-0.0008319219	0.3554217	0.6204819	0.16822274	0.00011708503	0.012679346	79.0	8264.043301820755
300	0.0	10.0	10.0	-10.0	254.18182	-0.0230742	1.8691894	12.368805	-13.288359	1204000	-0.01672153	-0.0026728415	15.219734	0.00022935867	0.38654616	0.63353413	0.16721523	-0.00011244469	0.013618685	79.0	8496.43286204338
301	0.0	10.0	10.0	-10.0	237.78572	-0.038014464	1.8249646	12.169215	-13.157587	1208000	-0.016604885	-0.0026866402	15.214272	0.0004324913	0.38654616	0.63353413	0.16604884	0.00035231272	0.013394189	79.0	8516.384462118149
302	0.0	9.534626	10.0	-10.0	285.63635	0.057525963	1.7995714	11.744719	-11.11644	1212000	-0.016644737	-0.0026739824	15.195302	-0.0017372767	0.38654616	0.63353413	0.16644745	-0.0002545356	0.013172001	79.0	8536.312362670898
303	0.0	10.0	10.0	-10.0	231.16667	0.0034292915	1.8541855	13.654922	-13.25499	1216000	-0.016547497	-0.0029283706	15.183276	0.0023891132	0.38654616	0.63353413	0.16547494	0.00011529661	0.018350177	79.0	8556.420854330063
304	0.0	10.0	10.0	-10.0	227.16667	0.08445462	2.1370366	13.351274	-12.461701	1220000	-0.016431019	-0.0026660345	15.172322	-0.0061448417	0.38654616	0.63353413	0.16431017	0.00021743953	0.012220007	79.0	8576.546094417572
305	0.0	9.534626	10.0	-10.0	300.36365	0.01991356	1.8736396	15.011123	-12.594175	1224000	-0.016380938	-0.0028795635	15.150737	-0.0034049351	0.38654616	0.63353413	0.16380934	0.00011179498	0.016992481	79.0	8596.75286579132
306	0.0	10.0	10.0	-10.0	285.6	0.0013528409	1.7400728	11.173393	-11.974556	1228000	-0.016269647	-0.0026785203	15.129951	-0.0011475881	0.38654616	0.63353413	0.16269644	0.00020882372	0.013440966	79.0	8616.061374425888
307	0.0	9.534626	10.0	-10.0	267.45456	-0.04425345	1.6617957	11.533529	-12.094359	1232000	-0.016165344	-0.002663689	15.110797	-0.0011083285	0.38654616	0.63353413	0.16165346	0.0003722733	0.0132413255	79.0	8636.609383106232
308	0.0	10.0	10.0	-10.0	232.33333	0.0055782506	1.4329028	11.619667	-12.038371	1236000	-0.016076218	-0.0026440315	15.08701	-0.0011709532	0.38654616	0.63353413	0.1607622	9.952247e-05	0.012249303	79.0	8656.982816696167
309	0.0	10.0	10.0	-10.0	272.75	0.0023560405	2.1031897	13.901553	-11.820942	1240000	-0.016024135	-0.0026859834	15.076165	-0.0017822584	0.38654616	0.63353413	0.16024134	-6.3046136e-05	0.012540363	79.0	8677.645740747452
310	0.0	10.0	10.0	-10.0	207.57143	0.015051173	1.9665861	12.202357	-12.805389	1244000	-0.015988203	-0.0026670613	15.061577	-0.0011553764	0.35140562	0.627008	0.15988208	9.920206e-05	0.01246544	79.0	8916.469485282898
311	0.0	9.42809	10.0	-10.0	303.33334	-0.0020102025	1.5062903	12.100554	-11.9868145	1248000	-0.015892373	-0.0026456907	15.035327	-0.0012936592	0.35140562	0.627008	0.15892372	-9.707918e-05	0.012236595	79.0	8937.04903292656
312	0.0	9.574271	10.0	-10.0	239.75	-0.027892157	2.0761032	11.100102	-12.500724	1252000	-0.015827298	-0.002653613	15.022899	0.0020915668	0.35140562	0.627008	0.1582729	9.503676e-05	0.012047191	79.0	8957.23389005661
313	0.0	10.0	10.0	-10.0	258.84616	-0.054282583	2.1590528	11.979159	-12.974108	1256000	-0.015758513	-0.002649836	15.01712	-0.0045692124	0.35140562	0.627008	0.15758504	0.00022291006	0.012058635	79.0	8978.005504131317
314	0.0	10.0	10.0	-10.0	210.6923	-0.001190165	1.977726	11.931175	-14.067456	1260000	-0.01572038	-0.0026486262	14.997959	0.003636678	0.35140562	0.627008	0.15720384	-3.80623e-05	0.012113303	79.0	8998.193703174591
315	0.0	10.0	10.0	-10.0	252.6923	-0.05543362	2.0418081	14.383387	-12.362292	1264000	-0.015631987	-0.002654183	14.990163	-0.0059757233	0.35140562	0.627008	0.1563198	0.00011989552	0.012065864	79.0	9018.432311534882
316	0.0	10.0	10.0	-10.0	233.66667	-0.0110766785	1.8206348	14.399683	-12.283264	1268000	-0.015609791	-0.002653026	14.972179	-0.0011417071	0.35140562	0.627008	0.15609796	8.7838336e-05	0.012226738	79.0	9039.092653989792
317	0.0	9.534626	10.0	-10.0	307.18182	-0.018339239	1.8676234	11.81146	-12.56811	1272000	-0.015517014	-0.0026461303	14.951843	-0.0011587143	0.35140562	0.627008	0.15517007	0.00032726163	0.011694084	79.0	9059.732863426208
318	0.0	10.0	10.0	-10.0	226.2	-0.010510625	1.461624	13.042241	-12.655302	1276000	-0.01544598	-0.0026502647	14.935777	-0.0011409124	0.35140562	0.627008	0.15445988	0.00014763851	0.011929248	79.0	9080.212134122849
319	0.0	10.0	10.0	-10.0	325.625	-0.014315266	1.3190185	10.858598	-12.181912	1280000	-0.015368062	-0.002645365	14.912933	-0.0011167526	0.35140562	0.627008	0.15368056	0.00015248668	0.011615913	79.0	9101.709039926529
320	0.0	10.0	10.0	-10.0	216.71428	0.00088287663	1.8632671	11.747317	-12.426953	1284000	-0.015315001	-0.0026514512	14.899877	-0.0011277199	0.39056227	0.63955826	0.15314996	-0.000108010754	0.011761762	79.0	9333.046415805817
321	0.0	9.42809	10.0	-10.0	332.1111	-0.004142478	1.6946782	12.419164	-12.340104	1288000	-0.015248317	-0.0026708802	14.874156	-0.0011601448	0.39056227	0.63955826	0.15248321	-0.00011687105	0.012292184	79.0	9353.716034173965
322	0.0	10.0	10.0	-10.0	283.75	0.0020934006	2.0416782	13.322037	-12.53167	1292000	-0.01516588	-0.002646203	14.871913	0.0007960002	0.39056227	0.63955826	0.15165879	-0.00012938351	0.011887275	79.0	9374.636669874191
323	0.0	9.574271	10.0	-10.0	276.91666	-0.0445989	1.8716811	11.630396	-12.780906	1296000	-0.015115924	-0.0026566347	14.858262	-0.00014575322	0.39056227	0.63955826	0.15115924	-0.00021270009	0.011930141	79.0	9395.837435007095
324	0.0	10.0	10.0	-10.0	244.75	0.048103724	1.6056203	15.157882	-12.710949	1300000	-0.015106574	-0.0027347945	14.848759	-0.0034732819	0.39056227	0.63955826	0.15106577	0.00033788415	0.01400054	79.0	9416.600380420685
325	0.0	9.12871	10.0	-10.0	429.16666	-0.0074107177	1.7102143	12.163948	-14.60891	1304000	-0.015019749	-0.0026605676	14.818184	-0.001587073	0.39056227	0.63955826	0.15019743	0.00013683546	0.011783256	79.0	9437.411146640778
326	0.0	9.534626	10.0	-10.0	322.36365	-0.017692823	1.7168969	12.355081	-12.731964	1308000	-0.015028662	-0.0026510684	14.806825	-0.00095415115	0.39056227	0.63955826	0.1502866	-8.446262e-06	0.012144406	79.0	9458.542600631714
327	0.0	10.0	10.0	-10.0	226.38461	-0.004721716	1.4396287	12.485557	-13.161065	1312000	-0.014949811	-0.0026448052	14.80096	-0.0011096001	0.39056227	0.63955826	0.14949808	3.966946e-05	0.011978443	79.0	9481.181432008743
328	0.0	10.0	10.0	-10.0	318.8889	-0.0008286406	1.5145539	11.887918	-12.394371	1316000	-0.014881399	-0.002661592	14.780179	-0.0010592142	0.39056227	0.63955826	0.14881398	-9.4184456e-05	0.012279756	79.0	9502.797042608261
329	0.0	10.0	10.0	-10.0	276.33334	0.004709515	1.8459021	13.146947	-13.6048765	1320000	-0.014807169	-0.0026630193	14.759128	-0.0010169348	0.39056227	0.63955826	0.14807165	0.00011286642	0.012637638	79.0	9524.389319181442
330	0.0	10.0	10.0	-10.0	333.66666	0.0048191473	1.669701	11.800968	-12.8392	1324000	-0.014727338	-0.0026579772	14.744727	-0.00091838837	0.38453817	0.64608437	0.14727326	7.809349e-05	0.012084971	79.0	9757.603850126266
331	0.0	10.0	10.0	-10.0	356.33334	-0.0013211246	1.667801	12.328795	-12.255464	1328000	-0.014658224	-0.0026839143	14.728496	-0.0009945234	0.38453817	0.64608437	0.14658229	-8.326712e-06	0.01274844	79.0	9778.87155866623
332	0.0	10.0	10.0	-10.0	225.41667	-0.013969884	1.5485829	11.587841	-11.196239	1332000	-0.0145762665	-0.0026643516	14.716126	-0.001156807	0.38453817	0.64608437	0.14576274	-0.00010391135	0.01250913	79.0	9799.286163806915
333	0.0	9.534626	10.0	-10.0	263.81818	-0.0011229751	1.6212696	11.563042	-12.217177	1336000	-0.01451882	-0.0026726343	14.698418	-0.0009757678	0.38453817	0.64608437	0.14518823	-9.492286e-05	0.012481044	79.0	9820.986831665039
334	0.0	8.819171	10.0	-10.0	303.33334	-0.012318519	1.5163095	11.525338	-12.858671	1340000	-0.014455746	-0.0026778511	14.673205	-0.0010088285	0.38453817	0.64608437	0.14455749	0.00022777561	0.012372074	79.0	9841.621635198593
335	0.0	8.944272	10.0	-10.0	304.8	-0.00088098197	1.447915	11.170935	-12.044911	1344000	-0.014391328	-0.0026661325	14.652471	-0.00078169507	0.38453817	0.64608437	0.14391327	0.00018091018	0.012353499	79.0	9863.783138036728
336	0.0	10.0	10.0	-10.0	338.375	0.005205772	1.5993102	15.842021	-11.244696	1348000	-0.014336388	-0.00271607	14.630683	0.0023945172	0.38453817	0.64608437	0.14336385	0.0004682469	0.013803121	79.0	9885.186801433563
