Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	DeltaLossPi	LossV	DeltaLossV	EvalWin	EvalScore	Entropy	KL	ClipFrac	StopIter	Time
113	0.0	10.0	10.0	-10.0	188.21428	-0.002869428	2.0364892	12.041893	-11.994664	456000	-0.04691109	-0.003538416	19.217157	-0.0066836677	0.62048197	0.67921686	0.46911097	0.0010655854	0.0146615915	79.0	1884.0206775665283
114	0.0	10.0	10.0	-10.0	163.8421	-0.016564466	2.047613	12.9846735	-12.67146	460000	-0.046722997	-0.0035336819	19.188398	-0.0065902076	0.62048197	0.67921686	0.46722984	0.00033523573	0.014763676	79.0	1892.9354305267334
115	0.0	10.0	10.0	-10.0	263.72726	0.012101065	2.0104828	13.342252	-12.324243	464000	-0.04652682	-0.0035210073	19.11863	-0.0065997443	0.62048197	0.67921686	0.46526816	0.0003232934	0.014943823	79.0	1901.651441335678
116	0.0	10.0	10.0	-10.0	251.0	-0.0019183722	1.78725	12.062773	-12.144993	468000	-0.04630026	-0.0035192743	19.050539	-0.0040833154	0.62048197	0.67921686	0.4630026	0.00023080265	0.014993626	79.0	1910.6808981895447
117	0.0	10.0	10.0	-10.0	259.25	-0.016606161	2.022021	12.2354145	-12.531438	472000	-0.046084613	-0.0036405742	18.985321	-0.008637111	0.62048197	0.67921686	0.4608462	0.0005252334	0.016407296	79.0	1919.2116601467133
118	0.0	10.0	10.0	-10.0	204.41176	-0.014192805	2.0311785	13.157494	-12.277056	476000	-0.04603306	-0.0035077638	18.941765	-0.0061426163	0.62048197	0.67921686	0.46033046	6.923645e-05	0.014961389	79.0	1928.0884964466095
119	0.0	10.0	10.0	-10.0	307.33334	0.0033991637	2.1272073	12.430528	-12.795419	480000	-0.04578406	-0.00349579	18.869097	-0.0045744576	0.62048197	0.67921686	0.4578406	0.00016853893	0.015127626	79.0	1937.0706250667572
120	0.0	10.0	10.0	-10.0	274.91666	0.015211027	1.9999024	13.357111	-12.37464	484000	-0.045541037	-0.003485985	18.799646	-0.006556829	0.5813253	0.6380522	0.45541027	0.00028501233	0.014754425	79.0	2082.7170917987823
121	0.0	9.486833	10.0	-10.0	326.8	-0.016179208	1.9257263	12.20646	-12.927428	488000	-0.045256764	-0.0034691996	18.719465	-0.006497065	0.5813253	0.6380522	0.45256767	0.00029807017	0.014813994	79.0	2091.5086731910706
122	0.0	10.0	10.0	-10.0	258.63635	-0.005029496	2.0872815	12.669264	-12.467502	492000	-0.04501384	-0.00349285	18.647617	-0.0039717355	0.5813253	0.6380522	0.45013836	0.00026844468	0.014826819	79.0	2100.5688190460205
123	0.0	9.534626	10.0	-10.0	215.18182	-0.027539656	1.6337625	12.190457	-12.368358	496000	-0.044823557	-0.0034491036	18.565012	-0.006960551	0.5813253	0.6380522	0.4482356	0.00069961464	0.014369207	79.0	2109.8806807994843
124	0.0	10.0	10.0	-10.0	324.1111	0.0043042665	1.7802868	12.683137	-12.145775	500000	-0.04453951	-0.0034572557	18.49483	-0.0053628287	0.5813253	0.6380522	0.44539508	0.0003660646	0.014531531	79.0	2119.56188082695
125	0.0	9.574271	10.0	-10.0	256.75	0.008173075	1.6350594	12.284845	-12.091928	504000	-0.044313412	-0.003460449	18.426867	-0.0051787696	0.5813253	0.6380522	0.44313416	6.463577e-05	0.014736959	79.0	2128.8975055217743
126	0.0	10.0	10.0	-10.0	205.8	-0.0076614534	2.0851731	11.772717	-12.385086	508000	-0.04409632	-0.0034310955	18.400766	-0.0052248635	0.5813253	0.6380522	0.44096315	7.492624e-05	0.014499736	79.0	2138.2501633167267
127	0.0	10.0	10.0	-10.0	226.3	0.005390129	1.6095062	10.92755	-11.043397	512000	-0.043839764	-0.0034410998	18.334541	-0.0049708686	0.5813253	0.6380522	0.43839756	0.00032780587	0.014478345	79.0	2147.6600420475006
128	0.0	10.0	10.0	-10.0	219.92308	-0.006193714	1.9183102	11.9463825	-12.435621	516000	-0.04362933	-0.0034281176	18.29193	-0.0051053367	0.5813253	0.6380522	0.43629315	-3.0541636e-05	0.014520335	79.0	2157.407024383545
129	0.0	9.660918	10.0	-10.0	227.86667	-0.0038799185	1.944385	12.202413	-12.277166	520000	-0.043378223	-0.0034333288	18.250689	-0.004899025	0.5813253	0.6380522	0.4337822	0.00073147257	0.014913953	79.0	2166.9510917663574
130	0.0	10.0	10.0	-10.0	277.25	-0.0009837819	1.5907835	12.505491	-12.468176	524000	-0.04317837	-0.0034109857	18.213627	-0.004853884	0.5783133	0.6420683	0.43178365	6.143927e-05	0.014133409	79.0	2325.1176056861877
131	0.0	10.0	10.0	-10.0	246.16667	0.003544546	1.933119	12.511922	-12.148925	528000	-0.04294839	-0.003412641	18.167212	-0.0038954418	0.5783133	0.6420683	0.42948392	8.501485e-05	0.014755286	79.0	2334.6725397109985
132	0.0	10.0	10.0	-10.0	238.71428	-0.034809235	1.6619533	10.258439	-12.092548	532000	-0.042727113	-0.0033904854	18.137812	-0.0030136108	0.5783133	0.6420683	0.42727104	0.00017227272	0.014357403	79.0	2344.2820739746094
133	0.0	10.0	10.0	-10.0	271.27274	0.012491625	1.8432144	11.54729	-11.592461	536000	-0.042471558	-0.003463968	18.081526	-0.005457878	0.5783133	0.6420683	0.42471552	0.000117595795	0.015027153	79.0	2353.7281811237335
134	0.0	10.0	10.0	-10.0	170.35294	-0.058395367	1.5885261	12.082708	-12.528091	540000	-0.04229339	-0.0033845517	18.065496	-0.0051924386	0.5783133	0.6420683	0.4229339	0.00019124248	0.01457198	79.0	2363.519280910492
135	0.0	10.0	10.0	-10.0	212.75	-0.025362158	1.7488816	10.488627	-12.082094	544000	-0.042064324	-0.003359979	18.058718	-0.0055678687	0.5783133	0.6420683	0.4206432	0.00061377924	0.014163981	79.0	2373.3253738880157
136	0.0	10.0	10.0	-10.0	216.52942	0.011817067	2.015352	11.785266	-13.002538	548000	-0.041786075	-0.0033664473	18.037344	-0.0047540665	0.5783133	0.6420683	0.41786066	-0.00018874988	0.013866968	79.0	2383.2156348228455
137	0.0	9.354143	10.0	-10.0	377.125	0.00049826596	1.5978975	13.323346	-14.37489	552000	-0.041581754	-0.0033579823	17.952534	-0.004070282	0.5783133	0.6420683	0.41581747	8.165542e-05	0.013870754	79.0	2392.9189324378967
138	0.0	9.701425	10.0	-10.0	201.17647	-0.007856733	1.9463252	11.459168	-12.22811	556000	-0.041351553	-0.0033909623	17.915861	-0.005042076	0.5783133	0.6420683	0.41351557	0.00049753085	0.014783668	79.0	2402.496575117111
139	0.0	10.0	10.0	-10.0	230.38461	0.0008079327	1.8518591	12.163938	-12.212015	560000	-0.041192688	-0.003345664	17.871729	-0.004590988	0.5783133	0.6420683	0.41192698	0.00041607267	0.01400597	79.0	2412.562564611435
140	0.0	10.0	10.0	-10.0	217.25	-0.003570812	1.8389456	12.034037	-12.068029	564000	-0.04095486	-0.0033403568	17.824566	-0.004508972	0.5562249	0.6480923	0.40954867	0.00023275416	0.01426249	79.0	2576.9596738815308
141	0.0	10.0	10.0	-10.0	342.44446	-0.009469885	1.6550921	13.337523	-12.026346	568000	-0.040725354	-0.0033309169	17.763296	-0.004678726	0.5562249	0.6480923	0.4072534	0.00044899224	0.0140730515	79.0	2586.9216859340668
142	0.0	10.0	10.0	-10.0	217.0	-0.0042393724	1.9869637	11.262352	-12.22208	572000	-0.040459037	-0.0033344708	17.737871	-0.0045731864	0.5562249	0.6480923	0.4045904	0.00018281049	0.014124264	79.0	2596.8232655525208
143	0.0	10.0	10.0	-10.0	229.4	-0.009471565	1.8273634	11.528118	-13.000448	576000	-0.0402436	-0.0033258505	17.722414	-0.0045340857	0.5562249	0.6480923	0.40243593	0.00050470704	0.014295545	79.0	2607.1430490016937
144	0.0	10.0	10.0	-10.0	236.13333	-0.0034316052	1.8895612	12.181128	-12.344269	580000	-0.040020026	-0.003314143	17.695246	-0.0045839944	0.5562249	0.6480923	0.40020034	6.174223e-05	0.014026095	79.0	2617.5590608119965
145	0.0	10.0	10.0	-10.0	332.3	-0.0028000171	1.8344278	11.961746	-13.849595	584000	-0.039796513	-0.0033148944	17.63675	-0.0044584274	0.5562249	0.6480923	0.3979651	0.00026087824	0.014257409	79.0	2628.205368041992
146	0.0	10.0	10.0	-10.0	220.85715	-0.012199386	1.7946178	12.856029	-12.052231	588000	-0.03957681	-0.003317427	17.611464	-0.0037724178	0.5562249	0.6480923	0.39576805	-6.977727e-05	0.014424288	79.0	2638.553617954254
147	0.0	10.0	10.0	-10.0	217.53334	-0.017433291	1.9512764	11.578524	-13.0759735	592000	-0.03937198	-0.003303095	17.582071	-0.004514694	0.5562249	0.6480923	0.39371988	-5.9445494e-05	0.013974279	79.0	2649.2429893016815
148	0.0	10.0	10.0	-10.0	240.5	-0.0019403176	1.5038965	11.729071	-12.141849	596000	-0.03913718	-0.003370392	17.541801	-0.0050322213	0.5562249	0.6480923	0.39137182	0.0005307531	0.015826227	79.0	2659.541250228882
149	0.0	10.0	10.0	-10.0	209.06667	0.012985608	2.0998297	13.043642	-13.982582	600000	-0.03902055	-0.0033070687	17.515472	-0.0040073395	0.5562249	0.6480923	0.39020553	0.00044874032	0.015154321	79.0	2670.244663953781
150	0.0	10.0	10.0	-10.0	186.0	-0.007609781	1.9021813	11.1521015	-12.382099	604000	-0.038795695	-0.0032849342	17.491869	-0.004857699	0.5532128	0.6531125	0.387957	0.0004755231	0.014241062	79.0	2833.634019136429
151	0.0	10.0	10.0	-10.0	186.11765	-0.0089755375	1.8950948	11.81415	-12.220293	608000	-0.038541075	-0.003282883	17.471668	-0.0041980743	0.5532128	0.6531125	0.38541067	0.0003502425	0.014843792	79.0	2843.635776758194
152	0.0	10.0	10.0	-10.0	241.75	-0.011472771	1.8306047	12.140969	-12.259486	612000	-0.038332757	-0.0032819074	17.42626	-0.0039068856	0.5532128	0.6531125	0.38332748	-6.4198015e-05	0.015071444	79.0	2854.502254009247
153	0.0	10.0	10.0	-10.0	231.5	0.0130826775	1.9988703	12.020555	-11.482239	616000	-0.03813308	-0.0032653224	17.403479	-0.0038461685	0.5532128	0.6531125	0.38133088	0.0004408057	0.014383701	79.0	2864.7027564048767
154	0.0	10.0	10.0	-10.0	213.61539	-0.011756402	1.893959	12.216284	-12.414286	620000	-0.037914544	-0.003301292	17.376339	-0.0045080185	0.5532128	0.6531125	0.37914553	-2.028566e-05	0.015228131	79.0	2875.6472215652466
155	0.0	9.574271	10.0	-10.0	297.75	0.0057016136	1.7574904	12.743125	-11.890094	624000	-0.037769005	-0.0032651518	17.335579	-0.0035584767	0.5532128	0.6531125	0.37769017	0.00029855804	0.01445917	79.0	2886.4767978191376
156	0.0	10.0	10.0	-10.0	226.46153	-0.0035110319	1.792836	11.654399	-12.193927	628000	-0.037560515	-0.0032746631	17.307726	-0.00434494	0.5532128	0.6531125	0.3756052	-0.0001481028	0.014689053	79.0	2897.0829157829285
157	0.0	10.0	10.0	-10.0	187.28572	-0.008628345	1.8311353	11.393971	-12.974045	632000	-0.037369516	-0.003257862	17.276688	-0.003858884	0.5532128	0.6531125	0.37369522	-0.00016380353	0.014433738	79.0	2907.6441836357117
158	0.0	10.0	10.0	-10.0	231.92308	-0.017849604	2.0900424	11.756477	-12.558798	636000	-0.037174936	-0.0032451085	17.241201	-0.003833135	0.5532128	0.6531125	0.3717495	2.3168957e-05	0.014797029	79.0	2918.1327242851257
159	0.0	10.0	10.0	-10.0	203.64285	-0.005448104	1.9553522	12.066169	-11.974886	640000	-0.036959987	-0.0032410242	17.221281	-0.0037956238	0.5532128	0.6531125	0.36959985	-0.00014862359	0.0146826515	79.0	2928.83137011528
160	0.0	10.0	10.0	-10.0	291.22223	-0.01080571	1.8481575	11.8188	-12.600495	644000	-0.03675947	-0.0032374586	17.179502	-0.0035568874	0.5421687	0.64457834	0.36759463	0.000512957	0.01429302	79.0	3106.8326835632324
161	0.0	10.0	10.0	-10.0	228.83333	-0.0027437792	1.9032917	11.87366	-12.139303	648000	-0.03657634	-0.0032425604	17.135025	-0.0036433537	0.5421687	0.64457834	0.3657634	-0.00015388719	0.014241093	79.0	3117.4268715381622
162	0.0	10.0	10.0	-10.0	219.71428	-0.0032446778	2.1207645	12.114578	-12.708945	652000	-0.03640693	-0.0032328833	17.108675	-0.0035003026	0.5421687	0.64457834	0.36406934	0.00031004383	0.014242771	79.0	3128.4353034496307
163	0.0	10.0	10.0	-10.0	235.25	-0.009978625	1.894153	12.071056	-12.288229	656000	-0.03622781	-0.0032168422	17.082357	-0.002916972	0.5421687	0.64457834	0.36227807	0.00042827	0.014734246	79.0	3139.722821712494
164	0.0	10.0	10.0	-10.0	239.76923	0.019364577	1.9094175	11.969302	-12.876114	660000	-0.036021523	-0.0032388538	17.056616	-0.0021298726	0.5421687	0.64457834	0.36021522	0.0003577317	0.014543331	79.0	3151.012484073639
165	0.0	10.0	10.0	-10.0	259.0	-0.054635167	2.0140104	13.693466	-12.144731	664000	-0.03587833	-0.00327247	17.026009	-0.0045394897	0.5421687	0.64457834	0.35878325	0.00025932523	0.015653454	79.0	3162.6022758483887
166	0.0	10.0	10.0	-10.0	218.57143	-0.0022400264	1.7727836	11.865541	-13.029966	668000	-0.035780963	-0.0032239314	17.002924	-0.0018021265	0.5421687	0.64457834	0.35780963	-2.7422802e-05	0.015195585	79.0	3174.088828086853
167	0.0	10.0	10.0	-10.0	253.92857	0.0060459273	1.8827813	11.810232	-11.9250765	672000	-0.03560076	-0.0033173591	16.985222	-0.005654653	0.5421687	0.64457834	0.35600755	0.00017122191	0.016351918	79.0	3185.320097208023
168	0.0	10.0	10.0	-10.0	211.625	-0.022456788	2.2539458	12.046409	-12.068223	676000	-0.035503764	-0.0031781942	16.965036	-0.0032936733	0.5421687	0.64457834	0.3550377	0.00029069142	0.014811409	79.0	3197.541638612747
169	0.0	10.0	10.0	-10.0	296.1	-0.016271625	1.832256	11.862101	-11.936256	680000	-0.035283286	-0.0031667228	16.930746	-0.0016539892	0.5421687	0.64457834	0.35283282	-0.00020052651	0.014546163	79.0	3208.884204387665
170	0.0	10.0	10.0	-10.0	231.0	-0.051986147	1.8864703	10.666668	-11.877373	684000	-0.03509267	-0.0031542915	16.92153	-0.0046803155	0.5853414	0.67921686	0.35092664	0.00026136218	0.014313291	79.0	3380.9196693897247
171	0.0	9.574271	10.0	-10.0	255.0	-0.020676054	1.9818753	10.886824	-11.863974	688000	-0.034900073	-0.0031516578	16.878942	-0.00303936	0.5853414	0.67921686	0.3490007	0.00024927445	0.014350106	79.0	3391.9873464107513
172	0.0	10.0	10.0	-10.0	205.41176	-0.009411055	1.7826401	11.059975	-11.576756	692000	-0.034713108	-0.0031454053	16.87734	-0.0021855037	0.5853414	0.67921686	0.3471311	0.0001453183	0.014460269	79.0	3403.804045677185
173	0.0	10.0	10.0	-10.0	240.58333	0.01326552	1.9350694	11.624456	-11.99068	696000	-0.034516502	-0.00315198	16.85061	-0.0034605663	0.5853414	0.67921686	0.345165	0.00010574089	0.014400895	79.0	3415.61399435997
174	0.0	10.0	10.0	-10.0	189.26666	-0.005245813	2.0887887	11.593702	-12.492306	700000	-0.03433681	-0.0031530876	16.839245	-0.0031410854	0.5853414	0.67921686	0.34336814	0.00016703705	0.01456957	79.0	3427.2145369052887
175	0.0	10.0	10.0	-10.0	252.46153	-0.025795	2.0011187	12.199098	-12.546341	704000	-0.034172818	-0.003135809	16.819277	-0.0028422673	0.5853414	0.67921686	0.34172818	9.027696e-05	0.014379437	79.0	3438.8090250492096
176	0.0	10.0	10.0	-10.0	183.0	0.0034929253	2.194948	12.243213	-12.583383	708000	-0.033995274	-0.0031266597	16.810102	-0.0027666092	0.5853414	0.67921686	0.33995274	0.00011239095	0.014148329	79.0	3451.274631023407
177	0.0	10.0	10.0	-10.0	239.66667	0.0008220193	1.8018293	11.991397	-13.228694	712000	-0.033809736	-0.003124491	16.77596	-0.0027589798	0.5853414	0.67921686	0.33809733	0.00014690301	0.014147575	79.0	3463.2000851631165
178	0.0	10.0	10.0	-10.0	194.3125	-0.0074634897	2.0057077	10.747213	-12.08453	716000	-0.033635654	-0.0031251956	16.7642	-0.0023816426	0.5853414	0.67921686	0.33635655	2.0324254e-05	0.014157313	79.0	3475.5127234458923
179	0.0	10.0	10.0	-10.0	191.64285	-0.018319892	2.102625	11.058015	-11.809187	720000	-0.033499565	-0.0031492196	16.744692	-0.0005499522	0.5853414	0.67921686	0.33499572	0.00029473135	0.015585725	79.0	3487.8589947223663
180	0.0	10.0	10.0	-10.0	169.85715	-0.047959216	2.1920369	11.666128	-12.454898	724000	-0.033395957	-0.0031492736	16.7548	-0.0053256354	0.5461847	0.65863454	0.3339595	0.0007741847	0.01452281	79.0	3664.7717578411102
181	0.0	9.660918	10.0	-10.0	201.46666	0.0026792367	1.971946	11.869836	-12.103755	728000	-0.033235405	-0.003104832	16.71903	-0.0025577545	0.5461847	0.65863454	0.33235404	0.00038674296	0.014269077	79.0	3676.7432868480682
182	0.0	10.0	10.0	-10.0	205.07143	-0.009403909	1.8843975	11.450299	-12.402261	732000	-0.03309021	-0.0031208165	16.700087	-0.0027869542	0.5461847	0.65863454	0.33090213	0.00027811667	0.0146423755	79.0	3689.478176355362
183	0.0	10.0	10.0	-10.0	192.94118	-0.0071420907	1.9267632	11.85581	-12.689355	736000	-0.032982204	-0.0031035275	16.687498	-0.0026391346	0.5461847	0.65863454	0.32982197	0.00028657747	0.014461473	79.0	3701.859038591385
184	0.0	10.0	10.0	-10.0	209.6	-0.0027264336	2.0275786	11.433786	-11.677815	740000	-0.032811884	-0.0030955728	16.669786	-0.0025672913	0.5461847	0.65863454	0.32811886	4.7117082e-05	0.014389389	79.0	3715.136037349701
185	0.0	10.0	10.0	-10.0	215.85715	-0.007820905	2.093463	12.269261	-12.60533	744000	-0.03265952	-0.0030893025	16.651552	-0.0024172466	0.5461847	0.65863454	0.32659522	1.8135275e-06	0.014176811	79.0	3728.0053656101227
186	0.0	9.607689	10.0	-10.0	225.07692	0.001417573	1.6772008	11.394281	-11.493	748000	-0.032500163	-0.003086739	16.62406	-0.0026944478	0.5461847	0.65863454	0.32500154	0.00041505732	0.014116389	79.0	3740.870944261551
187	0.0	10.0	10.0	-10.0	203.35715	-0.00072396745	2.1627913	12.071517	-12.492179	752000	-0.03234574	-0.0030857201	16.603708	-0.0013246536	0.5461847	0.65863454	0.3234574	8.53205e-05	0.014219006	79.0	3753.4397559165955
188	0.0	10.0	10.0	-10.0	180.05882	-0.0032003762	1.9792677	12.472125	-12.9707	756000	-0.03218047	-0.00311643	16.600838	-0.0036697388	0.5461847	0.65863454	0.32180458	-5.809008e-06	0.015140802	79.0	3766.813586473465
189	0.0	10.0	10.0	-10.0	263.0	0.0053708	1.8326478	12.129776	-12.251486	760000	-0.03204015	-0.003078917	16.570173	-0.0024143856	0.5461847	0.65863454	0.32040158	-7.6117525e-05	0.014386096	79.0	3779.183933496475
190	0.0	10.0	10.0	-10.0	218.64285	-0.008301212	1.8432066	11.344162	-12.048517	764000	-0.03188549	-0.0030718688	16.56207	-0.0023768742	0.59839356	0.7008032	0.31885493	3.784886e-05	0.01405332	79.0	3952.0847845077515
191	0.0	10.0	10.0	-10.0	202.4	-0.0070121577	2.1473136	12.300007	-12.210209	768000	-0.031735692	-0.003066048	16.54703	-0.0014460882	0.59839356	0.7008032	0.3173569	3.6773457e-05	0.014206264	79.0	3965.089928627014
192	0.0	10.0	10.0	-10.0	218.4	-0.024072489	1.9651421	11.317289	-11.433023	772000	-0.031598117	-0.0031241311	16.541756	-0.003306071	0.59839356	0.7008032	0.31598112	0.00030504624	0.015112911	79.0	3978.1321029663086
193	0.0	10.0	10.0	-10.0	260.72726	-0.010130755	1.8870118	12.6484585	-11.948704	776000	-0.03156621	-0.0030573104	16.509903	-0.0024089813	0.59839356	0.7008032	0.31566206	0.00038282745	0.014052067	79.0	3990.7702417373657
194	0.0	10.0	10.0	-10.0	253.0	-0.005217039	1.8073746	12.730732	-11.631031	780000	-0.03136838	-0.0030513525	16.495504	-0.0023142498	0.59839356	0.7008032	0.31368384	5.105774e-05	0.01416609	79.0	4004.031099319458
195	0.0	9.682458	10.0	-10.0	210.25	-0.0063432534	1.9588399	11.103226	-11.592523	784000	-0.031217003	-0.0030469985	16.478659	-0.0022888184	0.59839356	0.7008032	0.31217006	-4.339628e-05	0.014388751	79.0	4016.6991181373596
196	0.0	10.0	10.0	-10.0	198.53334	0.010489107	1.9099715	11.908465	-12.711823	788000	-0.03107964	-0.0030429868	16.464998	-0.0014756521	0.59839356	0.7008032	0.31079635	5.4730433e-05	0.014264263	79.0	4029.7831020355225
197	0.0	10.0	10.0	-10.0	238.92308	0.007374161	1.8572202	11.94839	-12.50218	792000	-0.030922666	-0.0030741647	16.449781	-0.0014209747	0.59839356	0.7008032	0.3092266	7.972662e-05	0.014667445	79.0	4042.4757800102234
198	0.0	10.0	10.0	-10.0	217.57143	0.043198794	2.1642227	11.31572	-12.739721	796000	-0.03081423	-0.003034474	16.423494	-0.0039790473	0.59839356	0.7008032	0.30814224	0.00029762278	0.013795202	79.0	4055.306209087372
199	0.0	10.0	10.0	-10.0	180.61539	-0.009144509	1.917506	12.700888	-12.177305	800000	-0.030631512	-0.003028731	16.400564	-0.0023091633	0.59839356	0.7008032	0.30631512	0.00022740815	0.014167919	79.0	4068.0484352111816
200	0.0	10.0	10.0	-10.0	343.7	-0.0024427164	2.0044227	13.263132	-12.132019	804000	-0.030457214	-0.0030311288	16.367819	-0.0021886826	0.5692771	0.6857429	0.3045721	0.00018061021	0.0144118	79.0	4247.073241233826
201	0.0	10.0	10.0	-10.0	203.6875	-0.0014145129	2.0124621	11.941503	-12.280339	808000	-0.030326715	-0.0030289574	16.354317	-0.0018488566	0.5692771	0.6857429	0.30326715	6.498445e-05	0.014386912	79.0	4260.457909107208
202	0.0	10.0	10.0	-10.0	262.16666	-0.024341282	1.6240633	13.034788	-11.27199	812000	-0.030194983	-0.003045393	16.331808	-0.00021807353	0.5692771	0.6857429	0.30194995	1.72479e-05	0.015198696	79.0	4273.318517446518
203	0.0	10.0	10.0	-10.0	242.36363	0.041613627	1.7988181	12.100509	-11.992444	816000	-0.030083561	-0.0030248354	16.309359	-0.0039041836	0.5692771	0.6857429	0.30083558	0.00024987213	0.014121351	79.0	4286.421580553055
204	0.0	10.0	10.0	-10.0	214.28572	0.011238032	1.9471686	12.308377	-11.889003	820000	-0.029950388	-0.0030362308	16.278576	-0.0028748512	0.5692771	0.6857429	0.2995039	0.00011949891	0.014128152	79.0	4299.532309055328
205	0.0	10.0	10.0	-10.0	227.35715	-0.0017733072	2.021819	12.933568	-11.806047	824000	-0.029728055	-0.0030096949	16.261003	-0.0021634102	0.5692771	0.6857429	0.29728064	4.4467597e-05	0.013679334	79.0	4312.918170213699
206	0.0	10.0	10.0	-10.0	219.41667	-0.008015374	1.9346308	11.990177	-12.721062	828000	-0.029572954	-0.003010743	16.235601	-0.0020397503	0.5692771	0.6857429	0.29572955	0.0001755469	0.0143785095	79.0	4326.1177299022675
207	0.0	10.0	10.0	-10.0	254.77777	0.0007595806	1.565364	10.929523	-11.395294	832000	-0.029463803	-0.0030038543	16.202494	-0.0017371178	0.5692771	0.6857429	0.294638	0.00012472669	0.0138112875	79.0	4340.219271183014
208	0.0	10.0	10.0	-10.0	210.25	0.023017403	2.2864733	12.788272	-12.745087	836000	-0.029259264	-0.0029952582	16.18972	-0.002708912	0.5692771	0.6857429	0.29259273	0.00023382052	0.013590145	79.0	4354.315907239914
209	0.0	10.0	10.0	-10.0	223.0	0.010880939	1.6330698	11.75992	-12.756328	840000	-0.029105008	-0.0030101351	16.177818	-0.0022300084	0.5692771	0.6857429	0.29105002	6.7478927e-06	0.014108751	79.0	4368.074877977371
210	0.0	10.0	10.0	-10.0	250.83333	0.00041540107	1.8324246	11.671578	-12.166114	844000	-0.029048903	-0.0029884677	16.149603	-0.00070317584	0.5712852	0.68323296	0.29048896	3.5459136e-05	0.013759613	79.0	4555.900964021683
211	0.0	10.0	10.0	-10.0	249.15384	-0.020533673	1.8286843	11.436686	-11.883812	848000	-0.028908111	-0.0030379407	16.134787	-0.0029188793	0.5712852	0.68323296	0.28908116	0.00016252862	0.0147476485	79.0	4569.665078878403
212	0.0	10.0	10.0	-10.0	217.71428	0.030841533	2.0973008	11.759499	-11.750944	852000	-0.02876918	-0.003011693	16.114616	-0.0027545292	0.5712852	0.68323296	0.28769174	0.00059547223	0.014151475	79.0	4584.406423568726
213	0.0	10.0	10.0	-10.0	226.92308	-0.0042303447	1.8557291	11.52686	-11.815489	856000	-0.028747266	-0.0029738455	16.097235	-0.0021913846	0.5712852	0.68323296	0.28747258	2.4638206e-05	0.013809956	79.0	4598.136414051056
214	0.0	10.0	10.0	-10.0	249.90909	-0.01364699	1.6744239	11.535626	-12.403416	860000	-0.028595231	-0.0029682678	16.074842	-0.0020095508	0.5712852	0.68323296	0.28595233	1.5124708e-05	0.013895291	79.0	4612.104043006897
215	0.0	10.0	10.0	-10.0	249.92308	-0.013949401	1.9021627	11.440583	-12.04658	864000	-0.02845548	-0.002972396	16.054214	-0.0022033055	0.5712852	0.68323296	0.28455484	0.00011708899	0.013670499	79.0	4626.2116594314575
216	0.0	10.0	10.0	-10.0	164.73685	-0.010169463	2.0333185	11.678509	-12.121414	868000	-0.028283736	-0.0029667644	16.070478	-0.002090772	0.5712852	0.68323296	0.2828373	6.642925e-07	0.013632872	79.0	4640.816399097443
217	0.0	10.0	10.0	-10.0	215.53334	-0.0072934567	1.9365613	12.542419	-12.271757	872000	-0.028164579	-0.002958293	16.053253	-0.002052943	0.5712852	0.68323296	0.28164586	0.00033607226	0.01390783	79.0	4654.863710165024
218	0.0	10.0	10.0	-10.0	193.93333	-0.020443603	1.849924	11.734013	-12.203929	876000	-0.028038023	-0.0029537186	16.05005	-0.0019688606	0.5712852	0.68323296	0.28038028	-0.0001745493	0.013789475	79.0	4669.771817922592
219	0.0	10.0	10.0	-10.0	182.75	-0.00381443	1.9834182	11.982862	-12.867546	880000	-0.027908927	-0.002951875	16.037071	-0.0012818972	0.5712852	0.68323296	0.27908924	1.6054915e-05	0.01366992	79.0	4684.708637475967
220	0.0	10.0	10.0	-10.0	230.36363	-0.019008545	1.8423666	12.375237	-11.694776	884000	-0.027810534	-0.0030008603	16.010809	0.0004169146	0.58032125	0.690763	0.2781054	0.0005463283	0.015236956	79.0	4872.050731897354
221	0.0	10.0	10.0	-10.0	278.5	0.0030412101	1.8007967	12.222312	-12.106257	888000	-0.027815586	-0.0030602363	15.986094	-0.005338987	0.58032125	0.690763	0.2781559	-0.00025341948	0.016053217	79.0	4886.396240234375
222	0.0	10.0	10.0	-10.0	266.75	-0.00788593	1.7669216	12.417061	-12.467112	892000	-0.027792642	-0.002942862	15.959625	-0.001979987	0.58032125	0.690763	0.27792642	0.0005131378	0.013774986	79.0	4900.703480243683
223	0.0	10.0	10.0	-10.0	217.23077	-0.0144855315	1.9338448	12.689767	-12.511615	896000	-0.027621659	-0.002931494	15.942318	-0.001920859	0.58032125	0.690763	0.2762166	0.00015092	0.013511279	79.0	4915.127645015717
224	0.0	10.0	10.0	-10.0	185.75	-0.007080882	1.7101096	11.875723	-12.324356	900000	-0.027454272	-0.0029366876	15.917725	-0.0017631849	0.58032125	0.690763	0.27454275	-0.00045810975	0.013649761	79.0	4929.684911489487
225	0.0	10.0	10.0	-10.0	206.375	0.014694506	2.109658	12.362612	-11.619056	904000	-0.027273623	-0.0029403411	15.9113035	-0.0019330978	0.58032125	0.690763	0.27273622	-3.538438e-05	0.014076577	79.0	4944.284802675247
